"Data Source","World Development Indicators",

"Last Updated Date","2024-03-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Armenia","ARM","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.7052129340082","34.1293283488329","46.3822373202036","64.3593801547637","71.7609445506319","68.6187974573829","59.3010678787434","55.9203451045593","61.5203154968646","57.4471764388922","62.7857591464102","70.0376655125462","57.9877862332958","56.6476333280113","49.7615138605683","48.0105948140456","47.0157850973408","46.6122725237781","51.7694607543656","54.0222795288","53.1201587033561","53.5630899484731","50.9926632939062","44.7630902712751","48.0270677989147","55.8145568976783","59.1991901447577","59.8709600659714","56.1870697457608","60.3793873426584","72.4063768995248","",
"American Samoa","ASM","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","170.703125","204.389312977099","203.339882121807","176","203.853955375254","152.702702702703","161.607142857143","143.111111111111","118.848167539267","113.157894736842","127.8125","135.8934169279","148.833592534992","156.612184249629","155.439642324888","162.091503267974","161.189358372457","164.605873261206","152.149791955617","137.066666666667","132.835820895522","",
"Antigua and Barbuda","ATG","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","52.9054418934203","61.447888763913","91.675851992841","86.7375100775291","102.136247634962","97.3417910460978","70.8230488848358","71.9863469094755","75.9575870850777","78.1572407385073","78.890816040988","66.9781060333658","47.4025684539828","60.0691617562895","71.6202397336634","75.5085085233595","71.9392098105843","65.4870370603094","69.1170620917968","63.5917875948968","61.2678010741863","57.8408524236472","58.9924301748891","55.5441018286124","53.3428954795725","53.9059408867443","54.5308290121828","55.559806223246","57.5778421433744","60.2938871097262","59.9500627741963","58.9750729213693","47.6256524216868","47.6190476190476","37.9291307401701","41.8202774622613","43.1559386919648","45.7634494095905","35.8197190064761","36.1819614785054","37.5534274608078","43.6344911984271","42.8318432096513","36.8586167517688","38.4046959888429","45.0813820673901","",
"Australia","AUS","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","25.3243976644796","24.041193376579","24.5751510681358","25.9101233205075","26.7676436261823","26.0508054973483","24.8390166147158","24.3145120267834","24.1241653052141","23.8745812780509","23.7724234710744","23.091053049143","22.0768716187398","26.5576796467282","25.8509376760213","23.2726594624939","24.2006051135","24.3570786773801","25.3038962515944","27.3198341066602","29.5648549163522","26.9609207261844","24.7512866135553","23.4512745031994","25.3360137585055","26.8455328830761","26.6737152648668","29.5212611008091","29.3571096163563","27.3643571418098","26.2465051658656","25.616728203486","26.6132373911749","28.2896486208441","31.2739222821579","31.0713082690997","31.326907574546","29.5659783180189","30.1552947695336","32.1409698507736","32.534711981457","33.5261265235326","34.7971029460133","34.0918702092371","31.879251350266","33.2586404777393","35.0993901088952","35.8703303603322","36.6940100336631","34.4331440940956","36.0585371774045","36.8508981519768","33.4452269530906","31.3903773761663","32.5022300694195","29.3086330637096","32.1945303616294","34.661029667246","34.4458559631515","35.3179269431633","34.7755124663534","38.8720896874002","42.6325742800618","",
"Austria","AUT","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","38.466824959434","36.7490701232393","36.3068590274268","35.8363648674486","36.0851233899756","37.0319576702484","36.848981255743","35.5630579957931","36.0512424995288","38.5561191849815","41.670446135189","41.2017008188652","41.2473247638165","42.0186463694235","45.98841136546","42.2200072508619","46.6224652842459","46.6633929134876","45.4358961641002","48.3287886730022","51.1010912384534","51.9242635676188","49.3074124263549","48.3215596073259","52.022976508912","55.0897492008863","49.8514861013941","48.2344779219775","50.4352063025953","53.2553781010641","54.3128444489216","52.8936015454853","50.5689703185952","47.1746673533672","49.2469995120879","51.4337384189628","53.4147495070693","58.9890476429677","61.206386196329","63.234161537241","71.0143778007574","73.6088820933048","73.2163052382115","74.9896202355844","79.0429665750219","79.8845847710761","81.4687009602772","83.9334815871816","84.6152903946536","69.7065116522894","79.4261461496588","85.4430462662769","84.2995772049537","83.3195061981521","81.4078991316378","80.8369954610093","78.2611842029341","82.3898890370995","83.1965588677654","81.7433968382071","78.5812060095207","88.1139340842918","94.1375092803419","",
"Azerbaijan","AZE","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","577.746519781747","103.732022292994","120.103145182813","53.9024194863624","50.0864569640635","39.7237770319476","37.8061326512818","42.8922371592805","55.3235842182234","65.6140824177891","61.464818342268","71.71115690198","82.1505378068509","90.5897910081853","87.1416520681525","82.6459298531408","78.1146148709925","62.337970065868","62.7904796891558","67.7166131216159","61.7839183230216","56.6662386717542","49.771540116684","48.6262822287606","57.033833622396","59.3736297126154","67.4619691242571","69.1303137386106","57.3044761436301","61.8527046281673","66.9287237587969","",
"Burundi","BDI","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","14.2857150145773","12.3152714212915","13.1147537297961","11.6004297452239","9.9712365109496","16.9816700459181","18.1329612334558","19.0692904301006","20.7423580786026","17.349636483807","18.9508971660758","19.3796697659072","23.5003750798781","20.0433831107242","21.4329060850696","22.3284981313739","26.5380498298669","29.952392741618","27.3669298965956","32.7157943164827","25.3336136098406","24.3538322887787","29.7072047373616","24.1937054183473","29.2763791454756","26.1743845062","29.6240697954097","26.779405453349","31.1344232844621","23.7897710234634","27.0293844582676","29.5528910136009","27.0535372824446","28.1260204064363","37.1879593671436","33.8854836659977","19.1016723679209","21.2766773628938","24.9504699547726","21.2850944224857","22.7459126297585","20.3012170713163","19.2635153563911","24.8517046651251","24.364732660379","29.2718799852513","38.4018823892664","27.8720078703353","28.5388861396267","26.3267926037721","30.0176879175002","39.1355155275659","37.9284413699271","36.9145681072722","33.2990446823763","31.5076959617788","28.0205492566316","34.0359978457696","36.4804474241595","41.4124658024272","40.419971254115","43.0506722655494","42.0819598548018","",
"Belgium","BEL","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","133.191745594117","154.515899500002","155.868643729224","160.396403255545","154.224754909744","160.472207642901","169.322013039909","175.961465734961","178.906426192097","181.34468665172","149.71189971448","165.939831105673","180.118541289733","178.385944294887","176.39954945644","172.937793738739","167.058526756202","163.327836085493","166.850410480616","169.961823255232","163.43420178913","155.777070345517","179.109301163726","215.778915365725","",
"Benin","BEN","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","21.6626692436385","16.9730139743674","16.072073672237","18.1153928841616","16.3072278236293","16.5569378362186","14.1949217200159","20.5733127103452","22.0640214677975","24.7922706631898","29.0743232880793","35.5146461275158","31.1942633307995","30.7310374010584","32.632906123049","32.5025417562362","34.9365855622091","39.8640208203444","36.3893391215627","30.8540237006618","28.0376788666011","44.6898751309254","38.4925232936601","35.1486404229399","43.2865834608339","50.6831326440405","43.0356356866176","38.9781895664192","49.0049016591586","42.534938100119","28.2147847971546","28.7449222420805","53.8542887525788","41.9861777651601","51.8748813647502","53.7419531504136","50.0610632865581","48.714861258469","46.5562871151984","31.8432020175069","28.5512057910914","27.194202295417","27.9662413816201","26.7887616317878","23.6338626598435","24.3009112245372","27.921082167737","37.7522552869041","36.4844386658282","33.7727295964945","34.9856244790097","33.0954235793169","33.9455922757116","39.8790682467891","48.0860145999601","37.2579910055464","39.3027165072767","44.9547686478658","54.1212953441283","48.531313626986","41.7613806899358","44.1212466146439","47.8881374508534","",
"Burkina Faso","BFA","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","4.53936332757709","9.13640333735807","11.328695264956","11.6739219679543","12.6729848737194","12.2955629240797","12.44555742073","11.9799289987198","14.1168491757434","15.6805796383234","14.6159197384765","14.9250272622547","15.3820754944449","18.2283369549167","23.9637849552683","20.7452832706297","20.1731163030034","23.3375348341636","18.2978444445746","21.6187697800576","23.2796894326336","23.2002578275997","22.970160329115","21.808702488056","22.7415931411497","25.9582458051697","23.9649951054305","24.8540515476204","22.7825220896199","18.5809098921631","22.18423974725","20.3824787506792","15.7893521429708","18.065116815534","24.0596345001167","30.7205075815327","34.0221452293093","33.4604052217241","37.4701099157711","27.5256420390002","27.6245877637062","27.5516539517684","27.2198982114431","26.2826605837119","32.0818034253821","28.1142321513942","29.1259771378001","30.174188719598","28.6834735616135","29.3100078980746","35.9954191486557","39.7755155082652","45.8322828867029","49.9914443825335","43.2402857948083","44.4213085692402","45.6154788056682","47.749494530721","47.5454280352741","46.922519239803","47.9435540263204","49.1633802876251","53.2516763765412","",
"Bangladesh","BGD","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","","","","","","","","","","","","","14.9962329717218","16.6198291494372","11.3966393560552","8.47372740232484","13.3733798903113","16.982433373833","15.5175134289897","16.491620861715","18.5135677067566","17.2348283365571","17.4517156948571","16.4063376124247","19.8511271169779","15.8943026971595","15.7343379958697","15.5650464195295","16.2985781785075","17.215791232318","16.7382206462125","16.4774372759361","18.3860199222363","19.715665420271","22.3165497327731","26.8715537948486","24.2923519507364","25.0703144417174","25.239794315337","26.9706383826304","28.6154409962779","27.963769792371","26.9369527975655","28.9632814864025","31.2416753197285","33.38856184442","38.7585006271836","39.0004567117807","42.8128917917511","36.0234190862264","40.7836365746264","47.1501481671574","44.4675004683589","44.1354531329665","41.370749917093","38.1518066075767","30.0358483620193","30.1908277361991","31.037174271048","28.023986067216","23.1100540441961","29.9499260652275","31.0579328451044","",
"Bulgaria","BGR","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","101.112791283781","108.203321590337","118.808809843863","147.491497454267","145.382669895709","157.034909941004","144.893939658027","113.910536991566","150.692004975864","142.802279985447","49.0982714482734","68.9904200442152","75.0687250996016","78.2860889929742","88.5802891933029","57.9996789939773","81.0494387873839","87.2206512834958","61.532606801245","69.3973298498227","86.0335827210641","87.4047109390975","83.4418302194694","87.0845901339735","93.2228734571147","100.111629193887","111.499132670089","109.106306991561","108.790851074832","76.6130099253957","90.9025910952226","105.287696041812","109.40880532307","114.377028904925","111.788800661998","107.407708082132","102.855124821448","110.64285725207","107.688500217658","103.080660035162","95.2269182066839","103.956982277455","119.858982513546","",
"Bahrain","BHR","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","230.709273810552","244.274560932587","203.058651882113","170.838507547707","171.139530132789","164.409292841017","150.832447503703","151.65000404971","135.15580777243","154.391133750947","176.67555331992","165.199976954543","162.637259292432","145.761775686595","132.607617626463","133.824139939263","147.037098332262","132.457582521778","110.547331297579","121.748789787057","119.465085909644","110.102309595413","112.649064638109","110.963490573061","113.633602051589","122.95910889638","122.752195740314","115.609756097561","125.612073691724","95.7964560214359","105.902511224955","112.521996303142","99.7063071821369","98.1177686017962","96.8799516958239","93.2283572475983","75.5825038055832","80.4002357150247","87.0721003346524","81.172850234789","77.2605527184444","93.0471807827225","103.036507407665","",
"Bahamas, The","BHS","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","42.4018475750577","48.9221248066013","36.7482678983834","37.4350515463917","43.5","41.2793733681462","47.6470588235294","49.7185929648241","51.0224768620538","66.0813068498236","79.3056533827618","135.681897453784","140.125232695888","192.875242211954","530.044275774826","873.029184837303","952.655349634013","957.784011220196","745.795290725613","640.463182973927","940.238148730622","944.479495268139","689.539377811569","495.498614958449","367.007985889961","250.183145179607","242.305358948433","213.780405813574","157.706093189964","183.670803396473","42.6405559065066","42.2993352961596","39.562560308781","36.0931435963778","37.5268487266032","41.3823272090989","42.8373510667775","29.1676405005401","31.8005274233817","28.8786770208241","32.8113643708204","28.0722255684475","24.4787843029514","24.6558941341069","26.305065878619","29.0864358187105","33.6472497479653","35.3915960498534","39.4736842105263","32.5186636692593","32.617653351506","37.7341628229126","40.7634043505839","39.6421528546005","38.069030870722","29.7698087022077","26.4918133233482","30.0322356877627","31.2875387241576","28.3642322742693","25.1676132286306","33.8578715430792","35.6040752399708","",
"Bosnia and Herzegovina","BIH","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.4359024773889","66.1104618241511","79.611052367821","79.195847908461","85.3823829856784","86.5509627681301","75.0030608898416","75.6126660266796","72.4857296180649","72.2564576087218","75.8919753427702","84.3818217494036","82.9236773991173","87.915797094807","90.0443840813122","72.2552332477062","81.6589550417689","90.6500123288007","88.1246453408107","87.9141019107909","90.9544821114133","85.8552820984994","84.5595740903592","92.2495665796207","91.8372902179232","86.5954147336924","79.2443934774685","91.5154126563515","102.357994307919","",
"Belarus","BLR","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.6739130434783","27.4659898477157","37.2924183667734","74.2067576583775","85.3231094824306","113.158792901344","102.612430767303","103.664096331076","125.400606976286","127.375387231267","117.253279517031","120.636541373124","130.781986045712","108.198942845155","113.860506389797","116.989877497419","118.435399735574","98.0339983165753","105.13017255074","138.493686247132","140.766912623373","106.591555588026","97.1707579270033","100.432399845401","106.609849828856","116.03042356924","120.162567920209","112.454373315916","100.935682335811","116.469980933293","84.4141795646222","",
"Belize","BLZ","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","74.8063635343548","83.4306692114159","97.3080455628115","94.8144952545297","96.6995445446897","89.7530890052356","89.9886614173228","84.332576419214","93.33352","99.1563164556962","97.4880089988752","93.1024819773429","104.548512771996","97.1683508222396","105.660647592068","131.14029948526","118.441645071726","129.196770080748","136.463683052091","144.268774703557","131.8593229725","143.301651426276","120.193411295772","98.9051790346191","104.019951782039","102.518887820479","92.8171122564818","87.5187707264337","92.7854297725762","92.3784048516196","62.3068527054045","63.195858564826","59.8305855956285","53.8653189328503","53.4009305452686","51.3171218931284","49.8700033512062","53.0509391162608","50.4019879057735","56.9762578372736","63.4497211196313","58.7264422479438","64.5130313613568","65.5985805651456","59.1705794959968","62.1191643888761","68.1097709719961","64.7358017586584","75.407571976493","62.4452359579451","68.082354296107","78.8967891908605","78.3362702909988","76.0229676426491","72.9839213001447","69.6675406424575","62.3049193539135","60.5735788392291","61.453584382095","59.1169954709175","52.5460461448922","61.2065986908485","66.2425360068799","",
"Bermuda","BMU","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","56.9052695597075","47.6254883993835","46.8491387661713","45.0865752192489","46.1600907752084","40.9812397196732","43.0336588179999","34.631701587516","36.6758524672269","38.9610381307005","41.1328811856318","34.5586886048076","38.5141972736472","31.2575551680742","31.223889156586","29.8411916779515","23.6329436556491","23.0494331919339","21.5284015193813","22.951282218652","22.1537782536099","20.5407822831949","20.3950596714237","21.1392503329133","23.6581998852544","21.2401625591397","18.2454427083333","17.6444510122654","16.9484240687679","16.4212740384615","14.8767221652308","14.4629287256417","14.2830534314761","15.8372818275233","15.3414693011587","14.3661298352508","14.4349687988729","15.5831805817609","15.485795208039","15.4240640994468","13.4017758006327","15.2093388708048","16.2470182878346","",
"Bolivia","BOL","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","32.6858673811119","33.4975369458128","35.3669983104937","35.5648535564854","36.94878539378","43.9554317548746","40","40.2271967925159","35.9105180533752","36.6171676928649","34.6631352425095","32.360172095882","30.011961722488","38.8572333016777","45.0673392661686","41.6476162766532","41.0851153346626","38.7110760130689","38.2170686949815","36.6699922403281","36.1093731293646","31.6518793798422","24.6768723915025","24.6028447731452","19.6780690864796","24.4361613478229","33.1364717119594","30.7270794873193","25.9047539270012","30.3860914193773","33.1375989556033","34.0428720206732","31.8930166549423","33.7245221612834","37.4672546550019","37.6014770855381","37.4749096235202","38.078478606961","36.3283547254467","33.8681735327533","36.4378739971154","36.7621909568402","38.8843941017702","39.7530454232977","46.0822047525729","55.0626487074114","59.9728695126476","61.6610777506763","69.604220303206","54.8154802712987","61.0288478840573","67.9584696186479","73.2226987532103","68.4783193737127","69.1564734325983","56.0360269975293","45.693828517621","45.680139318276","47.064053063343","45.3377029631972","38.4795525599843","50.9551628113144","60.6749417468691","",
"Brazil","BRA","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.751080351386","11.6756774457531","13.3960057061341","15.082040998579","15.0943795078286","14.5977036292804","13.0818505549573","12.3147630338316","13.2739107459346","12.9432218832426","16.6399278158047","17.356366902651","20.8343588544121","21.6090665528153","22.2279647130794","24.3707720388985","21.9997258103524","21.1831326863666","20.608690467966","22.3890592823963","17.2267914517647","17.8201409701926","18.8204357020936","19.2824776444309","19.6062022720303","18.7979552190855","20.3772895662905","18.0862715790592","18.4560327491288","22.1567368825099","22.1156039339267","25.4396152301364","31.2498707680885","32.6223830521001","",
"Barbados","BRB","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","","","","","","","","","","","","","","","93.0055534417451","80.5612222918341","74.0976485983063","74.7327293113062","80.4870887532992","86.0728398724319","74.0901277013752","68.7485854529228","69.4203502776591","75.808049074819","77.7346290143964","68.0365679012346","55.6935624799229","39.2520332555426","41.6492457487658","42.818009913259","45.722658759575","44.8385285433071","36.5355135411344","37.0273060240964","37.0465934827825","45.5575913882036","47.130588977703","51.1930885572139","44.7981044828803","46.4797641906687","46.674293185161","44.0661319364872","41.2361178174795","45.0225891883471","49.0927565684424","51.3941615394685","52.3301995281509","48.5665382969619","50.3212998275952","40.9360653902139","44.0947662293237","48.9648655613779","50.8252327232138","47.2943411125695","47.0090916815362","44.3810730882974","44.1641029876324","41.7643170482543","39.645809891884","37.9135384096909","38.9761120958893","41.1123072860596","46.4740918779989","",
"Brunei Darussalam","BRN","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","","","","","","88.5658034947007","94.1566190944882","90.6282236842105","100.113024578509","99.8695886524823","99.9559248449471","258.700424614364","104.127133577789","110.599156649136","108.514259422063","113.155450476465","111.943667870652","110.750652976247","109.498485912303","109.20760026898","104.548635764099","106.064032218548","106.444287710262","106.460119523874","101.254358183058","101.801246726778","104.003503018148","92.3221356858419","91.1292402304794","91.8429194232872","91.2941711643943","105.084745895231","92.8140698606016","97.1569234097076","99.431882364248","94.9070920268257","97.2543182448357","89.8541404690942","89.1106669616519","85.2369680261639","83.482161196722","85.6808425491412","89.9823485185044","87.6567323656162","82.3022495964472","81.2051087606041","81.1824122727123","79.762057794512","89.5616695689262","89.9036997623516","83.4957758426966","86.8765902330172","87.0044848469347","83.2250046115111","82.5135264683617","74.1050579480256","66.2604472821946","71.3709494199204","79.1482960870349","90.1461714138483","99.5435568178474","140.170668913353","140.358773586077","",
