"Data Source","World Development Indicators",

"Last Updated Date","2024-03-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Euro area","EMU","Gross fixed capital formation (% of GDP)","NE.GDI.FTOT.ZS","","","","","","","","","","","27.5087137762322","27.8204108123285","27.4026725940769","27.0606794498149","26.2972481403179","24.6700977639869","24.0681097672239","24.507717225488","24.4108116612275","24.5638021987495","25.2942277394634","24.5534815532903","23.467430026581","22.8535138971219","22.1828509618949","22.0243261839185","21.9117192515645","22.2770086582057","22.9965277865585","23.5986035264808","23.9860127880079","23.7340914237616","23.1778304172714","21.8467013543849","21.7014319429635","21.6684614918392","21.4968147323085","21.4184967098431","21.8570915021483","22.416311526771","22.8425708914839","22.4079418226767","21.7217487837243","21.6295391494241","21.7349005451678","22.0830793762556","22.7631686477142","23.266674392936","22.9618195979444","21.1461192736119","20.656677201642","20.7232290477728","20.2127030267329","19.6129238264556","19.5606001963457","19.967624298458","20.3444757002835","20.682789612278","21.0537202242979","22.2476591158262","22.1049453265242","21.973617052896","22.4887442553591","",
"Eritrea","ERI","Gross fixed capital formation (% of GDP)","NE.GDI.FTOT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.81085654182101","16.9950134881059","25.1373961895457","22.5366961317006","27.5892573606133","31.2807273816123","32.2868589150857","45.5141796492478","21.9967567603027","35.2606217610795","29.5489323270544","26.5439604075464","20.2629217457409","20.3394397206045","13.6811165438244","12.6735754136609","12.7135404800139","9.26379597839317","12.3854014927083","12.626317662696","","","","","","","","","","","","",
"Spain","ESP","Gross fixed capital formation (% of GDP)","NE.GDI.FTOT.ZS","","","","","","","","","","","26.8911308192806","24.5896906678351","25.7478444460438","27.274351712638","28.8632511208781","27.2632100530326","25.7126712626374","24.6831162050173","23.3727642661371","22.2580599664119","22.7652269772297","22.6441687094786","22.4154128784211","21.8028610248586","19.9823740846424","20.5204720526369","21.0654579309452","22.2982049809894","24.1194829678749","25.5027635648197","25.7530679743139","25.0184510456872","23.0305933067027","21.1726778499416","21.0218783851876","21.8967927952964","21.6869070712976","22.1313464338261","23.2767319013009","24.7316286260561","25.9408413354305","25.8772912140349","26.1557570388712","27.0986181640503","27.8076228973153","29.0115888487389","30.0273056106505","29.8622365158307","27.8364657096944","23.1132221040789","21.788947421901","20.0217529656512","18.5275200173794","17.364945031582","17.7719909200781","18.0060699828957","17.9508623319754","18.6609456237118","19.4371599996345","20.0320671080912","20.4226950608127","20.1023488697445","20.0768432615828","",
"Estonia","EST","Gross fixed capital formation (% of GDP)","NE.GDI.FTOT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.5046102966203","27.0301388326535","28.5961825514181","31.3368027133393","25.9049931087952","26.6871960393056","27.4308869713466","30.5617072628212","32.7595201789117","31.7215035112906","32.8627282961615","36.8002856525901","36.3924117391915","31.1306178625862","22.6782455184938","21.2342183620859","26.4577338142438","28.7100814760233","27.9003133873244","25.743933652783","24.4941851148751","24.4305084948393","25.9182430327184","27.0949186832605","25.4118706380128","31.1793504907449","28.8639564688889","25.319281818464","",
"Ethiopia","ETH","Gross fixed capital formation (% of GDP)","NE.GDI.FTOT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.1076664694521","37.0979619673542","34.0811183155872","37.9937253037378","40.6712729848122","37.3487737046879","38.443986368294","34.7288171877819","35.2639839212175","30.5789678455896","28.0252977177735","25.3400791030441","",
"European Union","EUU","Gross fixed capital formation (% of GDP)","NE.GDI.FTOT.ZS","","","","","","","","","","","27.5371241925066","27.7345577726617","27.4042393928065","27.0411966672552","26.2801711457234","24.7198770318928","24.2824323348822","24.6100303992292","24.341868844438","24.4902075227586","25.1552609360406","24.3289999829907","23.3309508244861","22.7688958676827","22.1860821455267","22.1375308914423","22.0209297847475","22.3968463942685","23.077603483932","23.7475747822113","24.109405490261","23.6515945297152","23.0262507460886","21.6178760973574","21.4942613517925","21.498942428724","21.4015244411731","21.3892925173141","21.8525291507266","22.3727382596631","22.8000943948709","22.3556202721093","21.6550487220391","21.5543269177423","21.6572867917906","22.0216309040069","22.7633651814855","23.433428720258","23.2369055315187","21.2693811079057","20.7007079540074","20.8083275777268","20.3367949273623","19.7666185053945","19.8003745608008","20.2272984913683","20.4495439430509","20.7668848620288","21.159979657676","22.2083713671751","22.1080301455665","21.9510993239735","22.4517608176205","",
"Fragile and conflict affected situations","FCS","Gross fixed capital formation (% of GDP)","NE.GDI.FTOT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Finland","FIN","Gross fixed capital formation (% of GDP)","NE.GDI.FTOT.ZS","","","","","","","","","","","27.9121395496669","29.2251441227803","29.6824574606751","30.6495991014862","31.7846879573703","33.476635112197","29.9084269727246","29.1941783075878","25.8905435455241","25.21613286247","27.3197254657278","27.1232300943074","27.4163025956125","27.7936002680516","26.3224841002619","26.65293158211","26.1336991370647","26.9183058656743","28.1740807841195","30.5573342957935","29.6793060609725","25.8748662240072","22.226415984525","19.1499043263173","18.6525471355056","19.2787344366762","20.5029240911807","21.3614663333544","22.2097714029583","22.4439786945696","23.0574163380777","22.8752385430207","21.6020365556349","21.7833395936711","22.257775986092","22.9180202444637","22.7638420562531","24.1954969209716","24.4938614778782","22.9549868773625","22.2963384234332","22.6163900645461","23.0778413923805","22.0080167970987","21.4720368105869","21.2299832059985","22.7447843396868","23.3489909456874","24.075010065878","23.8261804901233","24.0427998890933","23.6156767625187","24.2259072839787","",
"Fiji","FJI","Gross fixed capital formation (% of GDP)","NE.GDI.FTOT.ZS","","","","","","","","","","","","","","","","","","","","","24.6077420672454","26.8986811424773","23.8728104485988","20.5777806060235","17.23279425194","17.8272310096289","15.217700173474","15.2769813237935","11.5636208668101","11.2412216503523","12.5416545485313","14.0778392965107","11.9774790139236","15.9095575528336","13.5153519476407","14.191714897814","17.5688711719433","19.4528662788618","26.04524874108","24.6773448653002","18.1928034106363","19.3364514654691","22.589184438657","26.8740708940727","27.3545653553493","18.7600064342771","17.9129205906357","14.5376261552871","20.8606933117554","15.9548615520309","15.9377446859745","18.0769785614492","14.9264429082344","25.9732157137685","19.2525954345742","19.8118628706625","19.3735020776808","19.2176916795458","18.7961991969866","18.0456964581933","19.195320554419","18.8778290689767","18.4223254875873","",
"France","FRA","Gross fixed capital formation (% of GDP)","NE.GDI.FTOT.ZS","22.5754793526071","23.9192516001969","23.7022458088778","24.5414929303696","25.4554448448873","25.830258302583","26.1451718059547","26.5620637668212","26.2686444929005","25.9954078635886","","","","","","","","","23.6581224040205","23.5870520579594","24.4279168603493","23.9185466239203","23.244975588279","21.9407174656271","21.2944288078299","21.1809858662327","21.2262274796341","21.855340585035","22.6192830855531","23.1650923007338","23.3826524897821","23.1785143422445","22.0809685026212","20.7063362048963","20.42357316545","20.0740720675908","19.8601575064723","19.519375731468","19.901161036056","20.8092939395389","21.5142856176682","21.5133272656352","20.9533268380915","21.0348409790846","21.3646678822243","21.7973786811861","22.4507629517285","23.1826657600857","23.5961011453638","22.0675038808689","22.1054193151969","22.4238705499354","22.4581147872179","22.0418677784553","21.8196872681433","21.4992776669917","21.8153920386871","22.4956708957959","22.8926343012712","23.4774279168128","23.2742493847699","24.4671913954498","25.197833194144","",
"Faroe Islands","FRO","Gross fixed capital formation (% of GDP)","NE.GDI.FTOT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Gross fixed capital formation (% of GDP)","NE.GDI.FTOT.ZS","","","","","","","","","","","","","","","","","","","","","","","","35.4929577464789","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gabon","GAB","Gross fixed capital formation (% of GDP)","NE.GDI.FTOT.ZS","","","","","","","","","","","30.3910546612168","30.6374785918173","47.4654377880184","32.4643140906269","42.0500403551251","55.8391003460208","60.5618133778334","48.9713126629962","41.5430267062315","31.5079118833385","26.6755142667551","33.0728918532635","32.34081924468","36.3228352549718","31.300604035471","40.8730423192269","46.1016373971324","27.6285106115642","37.9388845553624","26.0277049794085","21.4488461063804","26.1186027892647","22.0636914798752","22.8893932546837","21.072197860428","22.6769546016484","23.4619599972535","30.1502045189926","38.412099073724","26.1685818669453","21.9020564270273","22.7451924801877","25.1064431075471","22.6388128284355","21.4960127218042","20.9815020099541","23.1696173890287","23.6449269564322","25.0258825928152","29.5285249604484","31.4071853243829","28.6802170005618","27.737282233055","29.9453796532587","35.6951364101419","29.2309562924902","26.9822610431075","21.2964674161829","19.2582324284114","21.8987965722319","19.8994259977069","16.7891834830001","15.5664103063176","",
"United Kingdom","GBR","Gross fixed capital formation (% of GDP)","NE.GDI.FTOT.ZS","","","","","","","","","","","23.5832932361205","23.654748603352","23.2216372292591","24.807688882103","26.3281675606409","25.6053699873712","25.2654020857474","23.9790081954169","23.5851475482836","23.7206977563159","22.8842486743975","20.737629373618","20.7402925234215","20.5748071987393","21.7942489609334","21.8082229292513","21.6315558198537","22.4766815435395","24.4202716198495","25.5512887635213","23.6217682113719","20.7826648311794","19.4053346623622","18.5373179753975","18.9647269979978","18.0879150549689","18.6136596655139","17.1717161122503","17.5451001050575","17.4937311166664","17.8093703213803","17.742848791809","17.7182381976752","17.5107721797234","17.4777357657468","17.5910760257916","17.8282761722184","18.1470468466054","17.6488453815261","16.1458985719285","16.0572887557948","15.7116306485664","15.7563538861479","15.967790919415","16.5723318052911","17.3744593522088","17.9048977101843","18.2480328761545","17.9957849820471","18.193257505525","17.4637692179017","17.6809558688644","18.3318769277423","",
"Georgia","GEO","Gross fixed capital formation (% of GDP)","NE.GDI.FTOT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.3333333333333","19.2708333333333","16.3538873994638","3.05972470405991","2.64656987698105","4.03290267446782","18.5654620654","18.4585698917649","25.5534139105155","26.2075819852876","25.4473829656964","27.2349145939467","24.4847693133047","27.3525530995668","28.1618028765408","28.7869270022115","26.2133880593768","26.3790323529758","22.0383855223356","15.713332592016","18.9193276386699","20.3138307684458","22.1149361119171","18.7894981656414","21.8545174142141","24.3521438043318","26.522770398482","25.4921298476998","25.1476477262026","24.032946984","22.3817481134462","20.9227781493711","19.9125226179609","",
"Ghana","GHA","Gross fixed capital formation (% of GDP)","NE.GDI.FTOT.ZS","","","","","","","","8.77659574468085","9.41176470588235","9.99500249875062","11.9964586100044","12.44","8.66785079928952","7.65495572693516","11.9098712446352","11.6221843649442","","","","","","","","3.76117975635467","6.85279844471302","9.52957020591871","9.29559067097125","10.3603217158177","11.2394834074711","13.1561641361149","14.3862085984368","15.8234154978169","12.7359942915756","23.7855427287518","22.5744476464938","21.1308487170556","20.29865857638","23.8355038474074","22.36355226642","20.4674438041186","23.0981309271706","27.1229213016834","18.7749457656256","22.9369279766376","28.3775066840527","29.0021406363098","22.46580573765","15.3845449877747","16.4919639408033","15.4788295907556","11.7640921857081","11.9769402266932","16.1099093812667","24.038998981558","26.4228801552344","27.0126256707856","24.8261690578146","18.8864250460676","21.199094019887","18.038193472041","17.6607471070578","16.7536504450636","16.0354902032805","",
"Gibraltar","GIB","Gross fixed capital formation (% of GDP)","NE.GDI.FTOT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Gross fixed capital formation (% of GDP)","NE.GDI.FTOT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","14.9279722982113","16.2630230962726","17.086818141632","17.1829497671833","18.5151951150241","16.9253200500148","16.4611581472776","16.3350243924236","17.2364136201747","20.2889354498272","19.1091940437045","19.633353763392","17.8788677610596","18.9103165996483","19.5936697777028","15.4994404248126","14.2990505030138","19.8133300199534","19.7464528928883","18.5546071425838","19.9527609420801","24.6699609840987","22.589477659006","20.9356056712133","19.1371873202788","23.6021886337438","25.1177793462698","23.429385512199","22.7113699524065","23.969172394859","52.4183168302434","25.7658241419217","19.4674095474072","17.7992411071183","16.4711703695609","14.7652606218569","14.9989651112566","",
"Gambia, The","GMB","Gross fixed capital formation (% of GDP)","NE.GDI.FTOT.ZS","","","","","","","","","","","","","","","","","","","","","","25.3338998817139","22.4603300233155","18.8831642608018","18.313404657017","15.0861823766995","16.5992532669571","17.1258329062019","16.355962995053","20.3652602341327","22.3431942658285","20.33774597816","24.7893296900346","5.27775613441201","4.68549362124338","6.90370339562912","6.77920057408904","5.17516950891356","4.88440201890588","4.75504718389999","4.56249739677209","11.1727401352846","7.27832762883119","10.0388860071725","14.3183765243099","13.8318506658647","15.6906853088323","12.5665208782691","10.5224347295927","12.8914138046647","13.8767105275043","12.8961682852301","20.8771686494917","14.7115331277791","16.6526122015212","20.3498140429739","24.9199306202794","22.9597266827213","20.8768272810723","22.0381746590098","27.5082497731156","29.197168847905","33.6634593355712","",
"Guinea-Bissau","GNB","Gross fixed capital formation (% of GDP)","NE.GDI.FTOT.ZS","","","","","","","","","","","","","","","","15.39744470513","","","","21.8370594855359","28.1809613572102","25.7456931879271","28.2595548617349","22.6619262661019","37.7245564918063","35.1001404374997","23.7796404642754","35.2144627311432","44.7013022953158","38.981933132713","29.9258186770586","30.98937435111","48.396739136738","30.8574690510716","21.7707041527262","22.3010547764582","23.0520755110458","23.9992548406648","11.179802955665","15.3989089275304","11.6430552636072","10.1289687190277","7.31058032418109","8.97263712767763","8.71335141511956","10.6644874578374","10.6059773740011","12.3538963620284","12.6884114029809","10.7076134148559","10.6670480244462","9.82867955653999","5.88506653132125","6.18998487660285","9.60261256603235","9.44508650242005","7.7483819571591","8.93159183271927","20.8601079883269","20.4412943687018","24.3294984953282","","","",
"Equatorial Guinea","GNQ","Gross fixed capital formation (% of GDP)","NE.GDI.FTOT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.804824975189","27.1401853494386","30.1973514468321","28.1900365972506","53.6127314869293","42.3216550737194","38.1605608101647","46.5595457630897","30.170136656716","28.5770847128071","24.5309681838823","16.5504331560808","13.9565530197219","12.6801434398089","11.3929818569737","","","","",
"Greece","GRC","Gross fixed capital formation (% of GDP)","NE.GDI.FTOT.ZS","22.4703772455325","22.1947628598528","24.3120351471057","21.1916265579401","23.1199377798531","24.0171265278749","25.0108605609734","23.9279163003255","27.2558991555662","28.5913403257853","27.6199766844128","28.8545675716509","33.1806787018187","33.5029155089422","25.7217330108946","25.6116992048162","26.1883815469232","29.7843249116324","33.1623685547179","35.4125507836641","30.6576892451126","27.9664836289359","25.3147137175219","27.127214174979","21.9404201089026","23.5680902760741","24.5042159064282","23.1785151038104","23.0985615591996","24.1853763994169","24.7857020638339","24.2009248927586","22.8472564680228","21.7339716079402","20.0011062330244","19.9570689296667","20.7918041351561","20.1937806345507","23.715727526999","24.5016329028855","24.6412164437069","24.7367932202354","23.6024970493837","25.3247570302755","24.3950205121085","20.8289512320054","23.6858746926856","26.0118506492327","23.8137324378873","20.791479690243","16.5592658672075","13.676151054553","11.5296303596724","11.196880462884","10.8342851340746","10.7700399474708","11.0081393203633","11.7891338745505","11.1477484259709","10.6874316604775","12.0836563100971","13.3139505999803","13.6949158077784","",
"Grenada","GRD","Gross fixed capital formation (% of GDP)","NE.GDI.FTOT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greenland","GRL","Gross fixed capital formation (% of GDP)","NE.GDI.FTOT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.3560952807588","16.3169608103529","24.1582605403359","23.1391220816105","30.4981506127881","40.2984137449277","32.2123750258059","52.3533172325614","64.008714899286","37.6720801772897","30.0951623064425","22.597956240988","24.0296661076021","24.4966719162409","23.61529351157","21.7411808603811","31.269509364495","31.7799362378339","33.3362826203432","","",
"Guatemala","GTM","Gross fixed capital formation (% of GDP)","NE.GDI.FTOT.ZS","9.7834428692452","10.1142388886634","9.31269674711437","9.89863794741844","12.262336406923","13.136548981264","12.0299129934565","13.1888544891641","13.7162371934182","13.4662477245102","12.531512605042","13.2809351068118","12.9681625660305","13.8798064035573","14.79993720702","15.655942291341","20.6217203572849","18.9508249630207","20.0589720930724","18.6306603705659","16.4240293449427","16.7644501853808","15.016633532751","10.4972371050945","9.63463558991937","10.956269832076","10.0593508646335","12.3555984948472","13.3716236565088","13.7426852363366","12.9819298500979","12.1769913258534","15.6431129639201","16.0865124357365","14.2252625167284","14.5147366161812","13.3299391751292","15.1125539013878","16.6463005827635","17.8918289026652","16.125612543564","18.6019366750223","19.6197975058803","18.9615918933206","18.6402587083727","18.5898915722087","20.4368364207337","19.9058846728475","18.2268454319826","15.377603213332","15.0488390141114","15.0459163364946","15.0269248908262","15.0905677104602","15.1717775824091","14.51658077124","13.8717170492479","13.6094293441422","13.695895256103","14.3792926330737","13.703215315336","16.201637494087","16.7609984479199","",
"Guam","GUM","Gross fixed capital formation (% of GDP)","NE.GDI.FTOT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Gross fixed capital formation (% of GDP)","NE.GDI.FTOT.ZS","27.2789581905415","24.2937853107345","17.1454219030521","13.2426153335546","15.8131176999102","19.3103448275862","22.1965020576132","24.6884552080884","20.892274211099","19.6550340954673","21.0231516056759","18.2237191987236","18.0710829300851","24.0074441687345","20.7499738137635","29.4989473684211","33.5357803010298","25.7846536854272","19.0896899897452","24.5079556594525","29.7745358090186","29.4928008448842","24.9654218533887","21.3896457765668","27.4203230655248","29.8461538461538","33.7788033999449","27.7985603511206","18.0280333017891","18.867378637021","27.71146100395","39.7631504388441","51.7513262292977","40.4281413639131","27.222877791562","33.2286832637757","31.8572069303129","31.8879419916993","28.9207551153805","24.9979547163444","23.7759824891985","21.5703446978272","20.8604990254453","20.952115865171","23.5456808733306","32.3339782741868","","","","","","","","","","","","","","","","","","",
"High income","HIC","Gross fixed capital formation (% of GDP)","NE.GDI.FTOT.ZS","","","","","","","","","","","19.9547966834","20.5141020601898","25.7323137079661","26.4542441646971","25.8603486123592","24.6015697901112","24.4342025675285","24.9570327932861","25.7456407858794","26.0312613100072","25.7186054285693","25.240523596186","24.4134774119902","24.0322920273089","24.2370204936146","24.251676348242","24.453873628802","24.7364107716475","25.3869772508694","25.6129892733607","25.3938232262535","24.8043036807922","24.1372763199879","23.6506842834296","23.6216310712864","23.8077287586164","23.8955620285163","23.570812191473","23.4707882083148","23.7541938968619","23.9866970296911","23.2669170644365","22.3600661064475","22.2633363208133","22.455633681681","22.9388078715445","23.2499967071406","23.2351516348031","22.822952752043","21.0551693651305","20.6078975635722","20.8743481876157","21.1417794567965","21.088556282696","21.3635764617619","21.6784466034474","21.7379435507682","21.9338705214124","22.0592548963442","22.4352745136064","22.6145688268418","22.4492434752318","22.4851559180505","",
"Hong Kong SAR, China","HKG","Gross fixed capital formation (% of GDP)","NE.GDI.FTOT.ZS","","23.2461435278337","27.7080695291815","32.7515105015824","35.5063930013459","34.157528846843","26.8939924380339","19.3667205169628","15.8773362366177","15.6196943972835","19.6658876482299","23.6048124133278","22.686493030764","22.1501681709294","22.7476714648603","21.4725039827381","20.6647032744316","24.199006604443","26.3202070364412","29.7459424443833","32.2457335032273","32.6619732915462","30.2675952144078","24.6772612423544","22.2029680295582","20.9719985042858","21.503470868107","23.5990576791549","25.3199049082124","25.8780970556771","26.2146728610143","26.3286481138339","27.1625388723006","27.0029322993308","29.3534741475405","30.2106512386886","31.0100938961435","33.3034492452386","30.2003556373722","25.8047383016083","26.5058493414211","25.7985137101084","22.7446754554123","21.6546282274807","21.820131227557","21.3969726476056","22.4267652730467","20.6181894840909","20.5445780846355","20.4642472931966","21.7781360691582","23.536338869848","25.3999025065057","24.1086280956178","23.4918064340566","22.3995947095418","21.4894575519614","21.6564377271714","21.5995180976142","18.2977495428858","17.0302785006165","16.8436774442378","16.0188655543593","",
"Honduras","HND","Gross fixed capital formation (% of GDP)","NE.GDI.FTOT.ZS","12.5428273499181","10.8225715889949","13.6943907156673","14.8342272062409","13.4135667396061","13.0050132704217","14.5013183016638","17.8314663099816","17.5247371675943","18.3008968337652","18.5338865836791","17.3050615595075","15.2552936024467","17.8082201538751","20.9279845335911","21.1743772241993","20.4005942285087","21.2938011768134","22.1819391018342","22.3663842987334","20.6827996322203","17.5940073013549","11.7782969001375","11.5619882767957","14.5435694056528","14.4675099262425","11.5669517995778","14.540491203159","17.5311726368701","15.9848384652122","19.1911082099169","20.5888471373944","21.682101819492","28.0251494667561","31.426340609229","26.3537881371454","25.9962902307726","26.8642946364213","25.8274205970027","28.9567641619586","25.7724496550534","23.9374508616678","21.5175594929339","22.9262738958309","27.0803523056205","24.9144205577875","27.3263592647173","32.1934757962591","33.5973788273545","22.0079148952844","21.5558696364013","24.4407777503837","24.3710157922338","23.5854202773999","22.2854400331859","23.683029644322","22.0345380996484","23.532148331901","24.7473556145833","22.8407638940951","18.977569325031","22.8956927745797","23.5387226647864","",
"Heavily indebted poor countries (HIPC)","HPC","Gross fixed capital formation (% of GDP)","NE.GDI.FTOT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.676823933858","14.3392424759251","15.9777425026445","17.0668873510474","19.3845859170788","16.4711798063493","18.8251037071708","16.758030713609","18.3434762911847","18.2258710814208","18.7441924240978","18.4358448530529","18.5122444854317","19.4523692869106","20.3178523466166","20.4156779746438","21.1793114124759","22.251078361549","22.4388895897735","21.9403680192117","22.8127799223727","23.2870944344968","22.7508851524756","24.3642652613726","25.2091876721418","25.1900108745883","24.3883039864549","23.6911198766636","24.8651080989864","25.083559240671","23.9969991250963","24.0071881218369","22.509161882558","",
"Croatia","HRV","Gross fixed capital formation (% of GDP)","NE.GDI.FTOT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.270807726413","18.1809297458898","21.4759206203133","20.7694551428672","21.0058930277648","19.9166577147404","20.4136949506317","22.1270244145547","25.5563167345302","25.4225756501289","25.1760434258915","26.2904389253956","26.4858662262143","27.8362841342885","24.8768882237971","20.8752024905299","19.8687531990383","19.271594986579","19.3355619835866","18.9557051963194","19.2264626980566","19.705954610924","19.6105758356831","20.0145853160564","21.2383150604723","22.1806656253885","21.0481519176658","19.633851221469","",
"Haiti","HTI","Gross fixed capital formation (% of GDP)","NE.GDI.FTOT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.32239602849867","8.04811178607109","9.49595834539841","16.6792585703203","11.4076572801232","9.81592773790158","14.3527712324697","9.22466754204469","12.6171620693639","12.6069242315365","24.9882176607413","20.9967494886954","17.5092344147082","17.880859315913","16.5568663336829","13.9737286411716","13.5922278875961","16.8769798496158","16.0510920076341","18.5362500194382","22.7656568037611","18.105954938352","15.8621394199584","",
"Hungary","HUN","Gross fixed capital formation (% of GDP)","NE.GDI.FTOT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.7380864707302","21.5857222076032","20.5114864323381","21.8629501611054","21.7757337766597","22.874869863057","23.2474848775717","24.1490084381438","25.0810609040772","25.5024072256698","24.8523901368297","24.7144134869968","23.6251824423938","24.0404775751693","23.8339327441342","23.4922321493962","23.6926430211168","23.3440810006802","22.6396580552545","20.0694609256007","19.5372960076462","19.1496970803263","20.7961589756003","22.0098079217717","22.1722087035477","19.4948024211895","22.1480046331031","24.7309141439856","27.0027069365651","26.5176486539993","27.2412396711987","28.1833937972785","",
"IBRD only","IBD","Gross fixed capital formation (% of GDP)","NE.GDI.FTOT.ZS","23.4075146135501","17.4877830613024","16.4839724162249","17.5509402693737","18.7513007887934","19.5005283896459","19.8711921053032","18.6451075295517","18.4381759146039","19.728337424177","21.4223494934794","21.9394453398365","22.6522767200726","22.3764768778901","22.4799601398911","26.2724135503155","27.6170903973466","27.8435612365315","27.9794989709665","25.6698562485677","25.6567387700784","26.3593305868077","26.187389177995","26.1942710350661","25.4561311965407","25.1244589880386","25.3458323560064","24.602056571937","25.23747824269","25.261559950683","22.9844502220969","22.1251702313727","23.3176142607843","24.4930911252783","24.3407486713819","23.6679079737576","23.7089914646168","23.7574897431068","23.5961609912261","22.8772700998684","22.9985581618463","23.6309232177585","24.1101270761144","25.0523707158725","26.0453210139354","26.2903348875687","26.7097468538826","27.680147479156","28.6813589277686","30.2881080941648","30.0503143633213","30.5023921682325","31.0838524553206","31.4027805290944","31.4628977752138","31.758098095494","31.2802549112912","31.1605908385654","32.2389731311502","32.1833665865551","32.4325199814986","32.5718100637428","32.1646405920498","",
"IDA & IBRD total","IBT","Gross fixed capital formation (% of GDP)","NE.GDI.FTOT.ZS","22.5066184118181","16.8549598788127","15.8648358449407","16.9387862452269","18.222292775677","18.9661281159404","19.1276067002465","18.1183661374646","17.9485802290122","19.0977803729412","20.4747167112528","21.2447398235061","21.9721149798686","21.774914632303","21.6782626280446","25.06193753092","26.5134156754696","27.0237001787758","27.2683591407538","25.1326957446621","25.1587834080181","24.5233662062171","24.545755904956","25.1692826447803","24.7224432365907","24.3778879282796","24.7966389311006","24.1247887804715","24.6779022431696","24.7587895726056","22.6156989911783","21.7265580841858","23.1524388234237","24.2507886167849","24.1531433853517","23.2558341398415","23.171248225665","23.1529149693295","22.9099589967705","22.757627552519","22.8445809862372","23.4749436527233","23.8044459389939","24.7528122452255","25.6810313094083","25.9377393090371","26.3062762063922","27.2791584775161","28.1851363899151","29.7176583988062","29.5486627416212","30.0939503981551","30.6257259112468","30.9309390288367","30.9545336713012","31.2365725975515","30.8782582551387","30.8696921427007","31.9543719255726","31.8778443352214","32.08072750672","32.3243574916352","31.9035384766071","",
"IDA total","IDA","Gross fixed capital formation (% of GDP)","NE.GDI.FTOT.ZS","","","","","","","","","","","","","","","","","","","","","","","","17.8972043002869","18.6741317497463","18.4478959613013","20.9607329754762","21.375556959507","19.7380865310797","20.500886376861","20.7066958587538","20.8628463226107","23.9753533211566","23.3161145891617","24.350544614652","20.7524086222127","19.6731865930499","18.4741494977126","18.3156307048136","23.4302085158765","23.5167564004728","24.0528238184404","22.7248961981296","23.8534538264969","23.5962223797487","23.6501615364777","23.2863505604493","23.3714219179013","22.5543596736376","23.3841851320418","23.1799860458785","21.6907773369296","20.9725225303496","21.7352904537867","22.117029373631","23.2792327042411","25.0067208107033","25.9473534833417","26.6359761511666","26.4802484982885","26.1685522484513","26.6653429923785","26.2519760411799","",
"IDA blend","IDB","Gross fixed capital formation (% of GDP)","NE.GDI.FTOT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
